3,how far is the longest hole in 1 on any golf course and where did it happen
1,what whisky is    known by the company it keeps
2,what appointments secretary to richard nixon went to jail
2,who released the internet worm in the late 1980s
2,what is the name of the american who was captured when his plane went down over syrian held lebanon
0,where does the expression    cloud nine    come from
0,what is lung cancer
2,what school does tom attend in tom brown  s school days
2,what basketball player is credited with 23   924 rebounds
3,how big is a normal size penis for a 15 year old
1,what does playboy title its    continuing dialog on contemporary issues between playboy and its readers
3,how many american soldiers remain unaccounted from the vietnam war
4,where can i find a tape or book to help me say   write and understand japanese
3,how many cables support the main span of the golden gate bridge
3,how much did manchester united spend on players in 1993
4,what was the birthplace of edgar allen poe
0,why were red m ms discontinued then brought back
1,what does it take to become a lawyer
2,what american sergeant lost both of his hands in combat during world war ii and then went on to act in a single movie for which he won two oscars
2,who invented the fountain
4,what room did w c  fields keep his library in
0,what causes an earthquake
2,what batman character tools around on a batcycle
1,what are the main blood vessels
0,what does    saute    mean
4,where can i find the schematics to the windshield wiper mechanism
1,what type is a snail
2,who was sherlock holmes  s archenemy
4,where is    global schoolhouse
3,how many years of schooling after highschool does it take to become a neurosurgeon
1,what are the top vegetable crops in the world
4,what volcano showers ash on sicily
4,where are the u s  headquarters for procter   gamble
0,why did the aztecs first think the spanish were gods
0,what are the rules to    snow golf
1,what does warner bros  call a flightless cuckoo
3,when did mount st  helen last have a major eruption
1,how do you say    eat the day    in latin
1,what are super balls made of
2,what  s the name of tom sawyer  s aunt with whom he lives
1,what is the fastest growing comic strip of all time
2,which member of the micronauts spent 1 years traveling the microverse in the marvel comics
2,what doctor claimed in a 1946 book :    there is no such thing as a bad boy
3,how long has l l  cool j  been married
3,how much did a knight  s armor weigh
2,what comedian created a punch drunk pugilist named cauliflower mcpugg
1,what is the movie jonathan livingstone seagull
3,how tall is prince charles
3,what is the weight of air
1,what is a fear of children
0,what is ouzo
1,what race is 1   137 miles long
4,what is the capital of uruguay
5,what does the t s  stand for in t s  eliot  s name
3,how long is the world  s largest ship   in meters
2,who is william wordsworth
0,what is making love
2,who is charles lindbergh
3,how tall is the replica of the matterhorn at disneyland
4,what are the largest deserts in the world
4,where is qatar
0,why are peanut butter cookies topped with crisscrosses
4,what is the richest state in the u s
2,who is the prime minister in norway
0,what is a urologist
2,what actress starred in    the lion in winter
1,what  s bottled in jeroboams
2,who won the rugby world cup in
2,what is nicholas cage  s profession
3,how many times was pitcher   warren spahn   a 20 game winner in his 21 major league seasons
3,how many pins are used in skittles
0,what qualifications are there for individuals donating blood
4,what california bridge was don brown the first to cross   on may 27   1937
2,who is the famous sister of actress olivia de havilland
2,which german president was pressured into appointing hitler chancellor in 1933
3,how many people have been killed in wars   armed conflicts
0,what is the history of the hairdryer
1,which mammal lives   breeds   eats   and sleeps underground
1,what trade did the 15th and 16th century portuguese hope to control between asia and europe
0,what happened in the city of dogtown in 1899
4,what was the largest city in the world to declare martial law in 1989
1,what is a fear of sinning
4,where is the thomas edison museum
3,what was the first minimum wage
4,what is the name of the highest mountain in africa
4,what mountain range extends from the gulf of st  lawrence to alabama
3,how many types of lemurs are there
1,what are some colorful flowers that will bloom in the fall in new england
1,what  s the second most used murder weapon in the u s
2,what businesses or agencies would do an employment verification
2,what famous coach said    if you can  t beat  em in the alley   you can  t beat  em on the ice
2,what onetime member of ronald reagan  s cabinet called federal policy toward indians    an example of the failure of socialism
3,how many claws has a lobster called a pistol lost
2,who was darth vader  s son
1,what are the four most widely used languages in north america
1,what war was fought by the spanish as far as the philippines
0,how do you make a million bucks
2,who invented the process to make condensed milk
4,what is the largest city in connecticut
3,what is the population of the united states
2,what actor and actress have made the most movies
0,what is the definition of spamming
2,who found hawaii
5,what does iq stand for
4,where can i find free piano scores for popular music
3,when did the american civil war end
4,what country is the largest diamond producer
3,how long does it take the moon to revolve around the earth
1,what beer is   rockin   america
1,what is a fear of women
2,who protects dc comics   realm of dreams
1,what are dinosaur droppings called
0,what was the infamous feat of germany  s u 2 submarine
1,what homerian epic chronicles events toward the end of the trojan wars
3,when did the vesuvius last erupt
1,what is widely used to detect prenatal birth defects
3,when did the supercontinent pangaea break up
1,what kind of mammal is a colt
2,who created harry lime
0,why do many native american students not complete college
1,what color are a cherry tree  s flowers
2,who was president cleveland  s wife
1,what class of animals makes up more than two thirds of known species
1,what was the name of sergeant preston of the yukon  s lead dog
1,what film featured a snarly character named kid shelleen
2,what company named one of its pens    the banana
4,what  s the capital of monaco
3,what do englishmen weigh themselves in
3,how big is the electoral college
1,what is it that walks on four legs   then on two legs   then on three
1,what is the name of the 1919 occurrence in which british troops killed over 3 unarmed indian protestors
2,who invented the moog synthesizer
2,who makes the    die hard    car battery
3,how long does it take to travel from tokyo to niigata
4,what state is the filenes store located in
0,how does a bill become law
3,what is the starting salary of a radiographer
0,what is a disaccharide
0,colin powell is most famous for what
1,what star faring race brought about the inhumans on marvel  s earth
0,how do you buy stocks
0,what does appropriates money mean
2,what is the name of dolly parton  s rarely seen husband
4,where is the official    zero    of the sea level
2,whose old london come on was :    buy my sweet lavender
0,how did former wwf wrestler rick rude die
2,who wrote the lyrics to porgy and bess
0,what is a    false moon
1,what 1976 deep throat clone provides the leading lady with a second larynx
1,what line of luggage is named after a famous american flier
1,what is a word whose letters can be rearranged to form a different word
3,what chapter of gone with the wind has rhett butler leaving scarlett o  hara
3,how many american actors were nominated for the best actor oscar for 1983
3,when did lucelly garcia   a former ambassador of columbia to honduras   die
1,in hemingway  s    old man and the sea      what kind of fish does the old man catch
3,how long was the longest sneezing attack
0,how can i get rich quick
0,how is the word   qigong   pronounced
1,what program do i need to run a  tbk file
4,what is the seafaring name for the southern tip of south america
2,what two new york yankee pitchers swapped wives and families
1,what are the 10 plagues of egypt
0,what is the history of hot wheels cars   and how are they produced
1,what is the rounded part on the top of a matchbook called
3,when did nixon visit china
3,what  s the third month of the gregorian calendar
4,what country owns corsica
3,how many queen bees reign in a hive
1,what sport features slotbacks   tailbacks   and touchbacks
1,what meat complemented sweet potatoes and peas in the first tv dinner
5,what is ram in the computer
0,what is a    repeating voter
0,what are dingoes
4,where can i find a world atlas map online at no charge
1,what leoncavallo opera features a prologue by a clown
0,how can i get someone  s email address
3,what chapter of the bible has the most verses
4,what ocean did the titanic sink in
0,how did p t  barnum bill the diminutive charles s  stratton
3,in what year was the wall built
2,name one of king henry viii  s wives
4,what southwestern state is dubbed the silver state
0,what are pomegranates
0,why do pharmacists work on raised floors
2,what does robin williams do
4,what country did the allies invade in world war ii  s operation avalanche
4,what famed river was hernando de soto the first european to see
1,what chess outcome results when a player has no legal move
0,how do they find an epicenter
3,when was christ born
4,where do quality drinks begin
1,in order from the top   the four stripes on a can of pepsi are what colors
1,what kind of substance is dextropropoxyphen napsylate
2,who is the french literary charcter who is chiefly famous for his enormous nose
1,what were first used by john l  sullivan and james j  corbett in 1892
4,what country surrounds san marino   the world  s smallest republic
2,who killed martin luther king
2,who owns the rights on a tv program
0,what did cool hand luke go to jail for
0,what was the v 8 juice slogan :    the tastebud
1,what was mae west  s last film
1,what letter does gorbachev  s middle name start with
2,who invented astroturf
0,what makes you fat
1,name a flying mammal
3,what season does a hiemal activity normally take place in
4,what direction do the best surfing beaches face
3,what is the world record for the longest hair
1,what english word contains the most letters
0,how do i know if i  m jealous of someone
2,what democratic prankster waved the train out of the station while richard nixon spoke from the caboose
0,how does james bond like his martinis
4,what california bay  s largest island is angel island
1,what was the name of the flight that fawaz younis hijacked
2,what former african leader held his country  s boxing title for nine years
0,what is a wet dream
4,what california bridge was don brown the first to cross   on may 27   1937
2,what camera company said      if you haven  t got the time   we  ve got the camera
0,what happened to pepsi clear
3,how much does one ton of cement cost
0,what is a mexican hairless
2,what 2th century american poet wrote a four volume biography of abraham lincoln
4,where is the oldest living thing on earth
1,what piece of jewelry is pictured on monopoly  s luxury tax space
2,who stopped making diary entries on may 31   1669   because he thought he was going blind
2,what journalist can be found in and around walden puddle
0,how did socrates die
3,how many sides does an obelisk have
1,what was edward albee  s first full length play
1,what was lost and regained by poet john milton
2,what woman pitcher has struck out ted williams and hank aaron
0,how can scientists predict weather by observing clouds
1,what songs were popular in 1948
3,in what year was the cannon invented
3,how many languages does the pope speak
4,what bay divides maryland  s eastern and western shores
2,what is the real name of the singer   madonna
2,what frenchman claimed the following   if god did not exist   it would be necessary to invent him
1,what color were ernest hemingway  s eyes
0,what is the origin of the expression    four letter word
2,who was the first woman in space
1,what is the only animal that can turn its stomach inside out
2,what professional sports league originated the college draft
0,what is the difference between a board of directors and an advisory board
2,who discovered imaginary numbers
2,who does the voices of the simpsons
3,how many feet high is the hurdle in front of a runner  s steeplechase water jump
1,what religion has the most members
3,how many calories are there in a glass of water
2,who is the richest person in the world   without owning a business
5,what is svhs
3,what is the chemical reactivity of neon
4,where can i find info on alexander mackenzie
0,what is the cultural origin of the ceremony of potlatch
4,what georgia town did scarlett o  hara condemn as being full of pushy people
3,how many countries watch mtv europe
5,what is sap
1,what layer of the atmosphere contains most of the ozone layer
3,what is the airport code for los angeles international
0,what was the claim to fame of explorer i   launched february 1   1958
0,in the song    yankee doodle      why did yankee doodle stick a feather in his cap and call it macaroni
5,what do the letters ce stand for on so many products   particularly electrical   purchased now
4,where did the real st  nicholas live
2,who manufactures the software      photoshop
3,how many eyes does a bat have
1,how do you say 2 in latin
1,what was dwight eisenhower  s favorite card game
1,what is the high pitched sound that you hear in your ear every now and then   but then it goes away   after a while
0,what is the origin of the word nevermind
2,who was the second man to walk on the moon
0,what is power steering
4,where did dikembe mutombo go to college
2,what author was appointed u s  ambassador to spain in 1842
4,what body of water does the yukon river empty into
2,who is westview high  s band director in funky winkerbean
0,how does a chick breathe inside an egg
4,what is mark mcgwire  s e mail address
3,how many maids were milking
4,the kentucky horse park is located near what city
1,what is the celtic symbol for    life
1,what kind of fruit is a yellow transparent
1,what song put james taylor in the limelight
1,what drink is formed of tequila   orange juice and galliano
1,name four comic strips about pilots
3,what geological time do we live in
0,how do you dunk
4,where is the massive north korean nuclear complex located
0,how do plants make food
4,where is microsoft  s corporate headquarters located
0,how did the hohenzollerns build their power around 17
3,when was china  s first nuclear test
1,what is the name given to a group of geese
0,why was washington   dc originally called district of columbia
0,how do i find a snowboarding website
2,what singer  s hit song inspired the dolly parton stallone movie rhinestone
3,how much can a person be fined for having a dog on a beach
0,why do movie and tv stars get paid so much
0,what is a turnkey contract
0,what are people doing to help prevent the extinction of birds
0,why is the mile 528 feet
4,what asian gulf were the destroyers maddox and c turner joy shot up in
0,how is carbon dioxide removed from natural gas
2,who is edmund kemper
2,what was mao   the chinese leader  s   full name
3,when is dick clark  s birthday
2,who is the director of the international group called the human genome organization   hugo   that is trying to coordinate gene mapping research worldwide
2,what radio station did paul harvey work for
2,what character narrates treasure island
5,what is the correct way to abbreviate cc  at the bottom of a business letter
2,who starred with charlie chaplin in modern times and the great dictator
3,what seven digits follow the area code in the number for long distance information
2,what catch 22 character is elected mayor of half a dozen italian cities
2,whom does uncle duke  s girl friend   honey   room with
2,when called upon to surrender   what american general replied      sir   i have not yet begun to fight
3,when was the bar code invented
1,what has to be produced in a writ of habeas corpus
2,what team did babe ruth play his first major league game for
1,what class is categorized as the bourgeoisie
2,what relative of leo tolstoy translated war and peace eight times
0,how does the nintendo    zapper    work
3,how many cards is each player dealt in contract bridge
2,who was the second person ever to wear iron man  s armor
0,what is interlata internet service
2,who is the director and editor of the movie big starring tom hanks
0,what is the    fourth dimension
4,what is the homelite inc  home page
3,how old was stevie wonder when he signed with motown records
0,what is    alternative    anymore
0,why do they call a hamburger a hamburger when there is no ham
2,who won two gold medals in skiing in the olympic games in calgary
3,what year was the avery dennison company founded
3,where does the u s  rank among world countries in area
2,what are the four railways in monopoly
4,what are the names of all the seas in the world and what ocean do they drain into
5,what does bmw stand for
4,name the highest mountain
0,what is a biologist
0,what revelation did alexander butterfield make to the senate watergate committee
4,what island is home to statues called mauis
1,what is a fear of black people
1,what  s the most extensively grown and eaten food
1,what was the worst hurricane
0,how can i get started in writing for television
4,where was pythagoras born
1,what 1927 silent film received an international revival in 1981
3,what is the price for aaa  s liability auto insurance
5,what is lmds
2,who are the top ten richest people in the world
2,who is the leader of brunei
4,what is the capital of italy
1,what game does garry kasparov play
0,how do you get a pointsettia to turn red
1,what is kept in fort knox that is so valuable
4,what is the greatest hiking web site
3,what is the population of arcadia   florida
1,what stephen king novel is set in a graveyard for pets
2,who were the head writers for the smothers brothers comedy hour
2,who portrayed prewett in from here to eternity
1,what was the sequel to the pink panther
3,how many people live in cities
3,how high must a mountain be to be called a mountain
2,what scottish poet penned to a mouse and to a louse
2,what is the name of the inventor of silly putty
4,what ocean surrounds the madeira islands
2,what famous communist leader died in mexico city
1,what was john steinbeck  s travelling companion charley
4,what are the capital cities of the two large countries that occupy the iberian peninsula in europe
3,how many mines can still be found in the falklands after the war ended
0,how can i get in touch with michael moore of    roger   me
0,how is   qigong   properly pronounced
3,how many gallons of water go over niagra falls every second
1,what turns blue litmus paper red
2,who was the first woman to run the mile in less than 4 36893 minutes
3,how many copies of an album must be sold for it to be a gold album
1,what is    the soft drink for adults
1,what is the only vegetable that starts with    z
1,what is a fear of machinery
2,who awarded the flying fickle finger of fate
4,in sinclair lewis      main street      what was the name of the typical american town
1,what hide and seek game is played around a tin can
4,what is the largest city in texas
2,what future deer hunter portrayed annie hall  s neurotic brother   duane
1,what drink is the best thirst quencher
4,where can i get a map of prussia on the internet
1,what was the longest war in u s  history
0,what is a    node    in computer terms
4,what are the five richest countries in the world
4,where is mccarren airport
2,what are the top boy names in the u s
3,how many tiles did the space shuttle columbia lose on its second flight
3,how many teaspoons make up a tablespoon
2,who was the lyricist and who was the composer between gilbert and sullivan
2,who was the lawyer for randy craft
0,what is the origin of the word marijuana
2,who was the 3rd president of the united states
1,what organ contains the islands of langerhans
2,name dick tracy  s two children
1,what is a fear of points
3,what fraction of a beaver  s life is spent swimming
0,how can sql queries be improved
1,what is the most radioactive food
2,what was the previous name for the commonwealth
3,how much will gas be taxed in california by the year 2000
2,who gave king arthur the round table
4,what state in the united states covers the largest area
0,how do you make a computer chip
2,who became president of the u s  in 1789
2,who wrote    the scarlet letter
2,who did sara jane moore try to assassinate
0,what is linux
3,how many dots make up the symbol for    because
2,what title did shevardnadze have during the soviet era
1,what did the pyramid builders of egypt mainly eat
1,what  s the international radio code word for the letter f
1,what are the 28 tenses in the english language
2,which king signed the magna carta
1,what software offers inventors use of cad like design
0,what is agent orange
2,name the child left on a doorstep at the beginning of gasoline alley
3,how many zip codes are there in the u s
1,in beetle bailey   can you name sarge  s dog
0,why shouldn  t you remove a bee stinger with tweezers
2,which college did dikembe mutombo play basketball for
0,why did europeans first come to australia and oceania
0,what did the confederate constitution say about slavery
3,how long does it take the milky way galaxy to make one revolution
3,how many people own pets
4,what web sites are linked to the report on genesis eldercare
1,what is a fear of lice
3,how long does it take different materials to decompose
3,how many colors are there in a rainbow
2,what was darth vader  s son named
0,what problems contributed to the high failure rate of plains farmers in the 1800s
2,what british female pop singing star of the 1960s and early 1970s was a child actress in the 1940s and  50s
4,where is mccarren airport located
0,how effective are condoms in protecting against aids
4,what part of britain comprises the highlands   central lowlands   and southern uplands
3,how many marx brothers were there
3,how tall is the matterhorn
4,what country is proud to claim volcano national park
3,when was babe ruth born
2,who portrayed field marshal erwin rommel in the desert fox
1,what tv quiz show left the air in 1975 to the tune of vera lynn  s we  ll meet again
4,what direction do most baseball pitchers pitch toward
3,how many beanie baby sites are there
0,how can i call a friend in another country when i do not know the telephone number
1,what is 55 times sweeter than cane sugar
4,where are diamonds mined
0,how do they get teflon to stick to the pan
3,how much money did the marcos steal from their country
2,who makes the    cross your heart bra
2,who is archie bunker  s son in law
2,what company produces spumante
0,what is the origin of music
5,what does    b y o b     mean
2,what major airline has the best safety record in the world
2,what president became chief justice after his presidency
3,how many innings constitute an official baseball game
4,what city has a newspaper called the plain dealer
4,what u s  state boasts leif ericson park
3,how many flavors does baskin   robbins offer
2,who was chief engineer of the starship enterprise
0,how does crosstalk relate to insb thickness in infrared detectors
2,what mayor made so many tv appearances he was asked to join aftra in 1984
1,which type of submarine was bought recently by south korea
3,how much in miles is a ten k run
3,when was beethoven born
2,who is the most sexy celebrity
2,what detective lives on punchbowl hill and has 11 children
4,where did the ukulele originate
2,rotary engines used to be made by whom
0,what does seccession mean
2,who portrayed the title character in the film the day of the jackal
4,what is the name of the gulf between sweden and finland
2,who was the first x man to die in battle
0,what will the weather be today
2,who is the president of ghana
1,which sex is denied voting rights in kuwait
4,what two countries is andorra nestled between
3,how long ago was the roe vs  wade decision by the supreme court
2,what terrorist group was headed by donald defreeze
4,what are the four largest mountain ranges in the continental united states
3,what is the size of the student body at the university of massachusetts in amherst
0,how can i determine the radius of an ellipse
2,who starred in the movie the war of the worlds
3,how many different kinds of ice cream are there
2,what actor   who had greatest fame on tv   became the father of triplets
4,what is the homelite inc  home page
0,what is the golden rule
1,what is a movie that kevin costner made about sioux indians
1,what were millions of kids wearing on their heads in 1955
0,how does color affect a person psychologically
3,what is columbia tristar  s phone number
1,what type of animal is the easiest kept pet there is
0,what is sound
1,what was the name of the horse that fell on queen elizabeth   prince albert  s wife
0,what are the current immigration laws in us
1,what were the five opening words on ben casey
0,why does it say on children  s cough syrup not to drive while using this medication
1,what hair color can i use to just cover a little gray
4,where was tesla born
2,what does larry king do for a living
2,who shot lee harvey oswald
3,when did jaco pastorius die
1,what blood sport features a movement called a veronica
1,what was spawned the term    mig alley
4,what  s the most common street name in america
0,what is the difference between khaki and chino
0,what is the origin of infinity
1,what alloy do copper and tin form
1,what plants are found in an estuary
0,what are the side effects of mevacor
4,what are the top 5 tallest buildings in the world
0,colin powell is best known for what achievement
1,what was the name of the computer in   2001 : a space odyssey
2,who portrayed renaud in casablanca
4,what country has problems with hooligans
4,what planet did percival lovell discover
3,how often are brain cells replaced
3,how much did mercury spend on advertising in 1993
1,what kind of rocket launched the surveyor spacecraft
4,what country contains the westernmost point in south america
1,what did abolitionists try to end
3,what  s the american dollar equivalent for 8 pounds in the u k
0,why should cigarette smoking be banned
3,what year did charles dicken die
1,what d h  lawrence novel was originally titled tenderness
2,what rock group raised a ruckus at the white house by singing american woman
1,what is a fear of night or darkness
0,what is the origin of the rock band led zeppelin  s name
0,how was lawrence
0,how do i know if i am pregnant
3,when did the last americans leave vietnam
2,what famed clown appeared on an early howdy doody show and insisted that clarabell be made up as a real clown
2,what group was formed in 1969 after police met resistance from patrons at the stonewall   a greenwich village gay bar
2,who was confucius
1,what snack food has ridges
1,what  s the most popular four player game of all time
0,what  s the meaning of the name tatiana
3,how many people died when the estonia sank in 1994
4,what southern california town is named after a character made famous by edgar rice burroughs
3,how many colors are there in a rainbow
4,what is the habitat of the chickadee
1,what drug is often used to treat aids patients
1,which of the five senses develops first
0,where did the name root beer come from
4,what city  s the kickoff point for climbs of mount everest
3,what is the average salary of a paleontologist
4,where is the largest post office building in the world
2,who is currently the most popular singer in the world
1,who was the first animal into space
1,what is the correct way to mount a roll of toilet paper
1,what jules verne novel features scientists held captive in the submarine nautilus
0,why is rush  s 2112 called 2112
0,what  s the state motto of california
0,what function does homeostasis have on the existence of an organism
2,what company started out making pies   and wound up manufacturing plastic throwing toys
5,what does the acronym cpr mean
1,the jewish alphabet is called what
0,what are the baltic states
3,how many endangered species are there in the world
4,which large u s  city had the highest murder rate for 1988
2,who was the bandleader mentor of ella fitzgerald with whom she cowrote    a tisket   a tasket
2,who invented basketball
0,how has tv affected our society
3,when was the last major eruption of mount st  helens
2,what was the name of humphrey bogart  s club in casablanca
2,what u s  government agency registers trademarks
0,what is osmosis
1,what format was the major competition of vhs
2,what hockey player did ronald reagan joke he would swap texas for
1,what is the world  s deadliest infectious disease
1,which infectious disease is the world  s deadliest
2,what president was buried at his ancestral home overlooking the hudson river at hyde park   new york
3,how much did the first barbie doll sell for in 1959
4,what country was general douglas mcarthur in when he was recalled by president truman
2,what are the five most popular usenet groups
0,what are the seven deadly sins
3,what is the latitude and longitude of el paso   texas
0,what does the name melissa mean
0,what is the nature of snow and how is the formation of snow different from that of ice
3,how many head injuries are there in recreational ice skating each year
3,a normal human pregnancy lasts how many months
1,what kind of sports team is the buffalo sabres
1,what impenetrable system of french fortifications was built along the german frontier before world war ii
1,what are new computer games for windows 95 or 98
2,who domesticated the wild turkey
0,how can i get someone  s phone number if i only have their screen name
1,what european race sees the winner of its mountain stage awarded a jersey with large red polka dots
4,what country does ileana cotrubas come from
0,what  s the motto of the boy scouts
4,what two european countries are joined by the gran san bernardo pass
1,what movie did steven spielberg direct in 1975
1,what kind of creatures are the canary islands named for
2,what was the name of the us helicopter pilot shot down over north korea
0,what  s a male    cuckquean
0,what are the factors leading to the high teen pregnancy rate in spartanburg   south carolina
2,name the designer of the shoe that spawned millions of plastic imitations   known as   jellies
5,what does rca stand for
0,why are ice cream sundaes called sundaes
1,what  s the singular of dice
2,who is olive oyl  s brother
1,what 12 hour cold medicine uses the formula    6   6   12    in its ads
1,what was the first video ever made
1,what  s the favorite food of dragonflies
2,what king boycotted prince charles  s wedding
2,what does nicholas cage do for a living
2,what was the nickname of model leslie hornby
4,where is the taj mahal
0,what  s distinctive about a palmiped  s feet
4,in 139 the papal court was forced to move from rome to where
3,what is the first day of the week
0,what is goulash
4,what capital is built around monument circle which contains soldiers and sailors monument
1,name the men  s cologne that is associated with the sea
0,how does a parachute work
1,what is the first book of the old testament
3,how many of them are in sub saharan africa
0,what is the history of spartacus   the roman slave and gladiator
4,what famed wall supports the badaling turret
2,who portrayed fatman in the television show      jake and the fatman
0,what is object oriented design
0,what does melissa mean
0,what is form drag
1,who were john f  kennedy  s dogs
4,where are good science sites on the internet
2,what woman was time  s man of the year for 1952
0,what currents affect the area of the shetland islands and orkney islands in the north sea
2,who wrote the ugly duckling
2,who designed london bridge
3,how many miles are there between tel aviv   israel and memphis   tennessee
3,how many flavors of ice cream does howard johnson  s have
1,what weapon did the crossed slits in english castles accommodate
0,how can i stop or slow down aging
4,where are the busiest amtrak rail stations in the u s
3,how many freckles does howdy doody have on his face
0,how does cos cob   ct get its name
2,who was considered to be the father of psychology
0,how did super president gain his powers on the animated series
3,how tall was the animated king kong
0,what are values
3,what is the population of japan
1,name an american made motorcycle
4,where was the largest concentration camp in world war ii
3,how much did alaska cost when bought from russia
3,how many events make up the decathlon
0,what causes blue balls
4,what were the first bodies visited by spacecraft
2,who succeeded nikita khrushchev as first secretary of the communist party
2,who was chosen to be the first black chairman of the military joint chiefs of staff
2,name of the lady the great gatsby pines for
1,what does a chef coddle eggs in
3,how many bails are there in a cricket wicket
4,what city was martin luther king jr  assassinated in
2,what celebrity couple   when going through a divorce   divided their toilet paper into two equal piles
4,where  s the bernini bristol hotel
2,who said    what contemptible scoundrel stole the cork from my lunch
4,what is the capital of kosovo
2,what kind of company is 7 eleven
3,how many letters appear with the numbers 2 to 9 on a telephone dial
4,what were the first three cities to have a population of more than a million
0,how did the months of the year get there name
1,what scale measures earthquakes
0,what is a glory hole
1,what kind of education would you need to become an athletic trainer for the nfl
2,what are the major companies that are part of dow jones
2,what college did joe namath play football for
3,what was the minimum wage in 1991
4,what country is the biggest producer of tungsten
0,how does it make its colors
0,what would happen to canada if quebec separated
3,when is the jimmy buffett concert coming to the e center in camden nj
0,what is   last chance for animals
4,what european country abandoned postage stamps in 1923 because printing them cost more than their face value
0,what is the weather like on the moon
2,who was the 1st u s  president
1,what is the main language of sao paulo   brazil
3,how much did varian associates try to sell its vacuum products division to the boc group for
5,what is the abbreviation of the international olympic committee
3,how many people hike
0,what are boxcars
0,how do i keep cats out of my flower garden for good
2,who played maria in the film west side story
1,what is a common anti aids drug
2,who bestowed great power upon captain britain
0,how can you tell when figs are ripe
0,how do i love thee
1,which type of soda has the greatest amount of caffeine
4,what nationality is a sicilian
2,what is the most common boy  s or girl  s name
2,who was the accused in the trial of the century   which opened janurary 1   1935
1,what color was the hundred billionth crayon made by crayola
1,what soft drink tells us to    go hawaiian
0,how does a hydroelectric dam work
4,what is the oldest building in the united states
1,what is the west virginia state animal
3,how many people died on south carolina highways in 1998
0,what are binomial coefficients
0,what was the living room war
1,what are some translations of the phrase    thank you
3,what is president nixon  s birthdate
1,what is    the great american family cereal
0,what was suzy parker doing to earn  1   000 in the early 1950  s
3,how many people died in the vietnam war
3,what year did montana become a state
3,when was the ussr dissolved
0,why are there letters on the telephone   why are there no q or z
4,what japanese city was once called edo
2,who did the seven mules block for
2,what is the world  s largest distilling company
2,what  s the name of the actress who starred in the movie      silence of the lambs
4,where is one  s corpus callosum found
2,who did napolean defeat at jena and auerstadt
1,what household products are there for adult acne
2,what british prime minister and u s  president were seventh cousins once removed
1,what is the most expensive car in the world
0,what is an angelus
3,how many objects orbit the earth
1,what was the tragedy that struck the city of dogtown in 1899
4,what  s the oldest capital city in the americas
1,what leon uris novel dealt with the russian capture of berlin
4,what is the location of edinburgh   scotland
3,how many muscles does the average adult use when going for a walk
3,how long do you have to live in a community to vote
2,what was the name of the titanic  s captain
2,name of heroine in    scruples
3,how big is the chappellet vineyard
4,jackson pollock was a native of what country
0,what makes sperm
0,how do i know how much money to save for retirement
0,what does the dot on the letter i mean
2,who wrote the godfather
0,what is the origin of the term soda jerk
3,what is the frequency of vhf
1,what sport does chris jogis play
4,what island was the target of the u s   s operation urgent fury
1,what is a fear of robbers
1,what nevil shute novel is about the doomed survivors of a nuclear war
0,what is the cause of endangered species
2,which of the following tv newsmen was a rhodes scholar
1,what did warlock wear on his forehead in marvel comics
1,what is the softest part of the body
2,what six foot temperance advocate wielded her hatchet on saloons
3,how many islands does fiji have
1,what line divided the north and south in the u s  civil war
0,what is the definition of cecum
2,who invented volleyball
4,what  s the most powerful country in the world
0,how do i do this
2,name a ballet company mikhail baryshnikov has danced for
2,who led the normans to victory in the battle of hastings
0,what is the origin of the word    teddy bear
3,what percentage of the world  s plant and animal species can be found in the amazon forests
2,what  s the name of the star of the cooking show      galloping gourmet
2,who invented the horoscope
1,what nutrients are for healthy bones and teeth
0,what are fortune 500 companies
0,what is the difference between ninjitsu and kung fu
2,what king was forced to agree to the magna carta
3,how many electoral college votes does colorado have
2,what were babe ruth  s christian names
3,how many bottles of wine were prisoners in the bastille allowed per day
4,where do lobsters like to live
2,who was the first elected mayor of washington   d c
1,what are the wolverine habits
0,how do you fix squeaky floors
3,when was the big thompson flood
0,what good are mosquitoes
0,how do you get bubblegum out of carpet
1,what  s played at wembley stadium   london   every may
2,who wrote the sci fi trilogy foundation   foundation and empire   and second foundation
3,how many hours of work does it take a typist to complete a 100 page screenplay
2,what is alice cooper  s real name
0,what is the peloponnesian league
4,what two cities usually mark the extremes of english channel swims
3,how many times does the tide ebb and flow each day
2,who invented television
0,what are tannins
0,how does general mills manufacture cheerios
1,what was jimmy durante  s theme song
2,name the person who burst through the screen in the lite beer commercials
1,what delicacy is known indelicately as pickled roe
1,what after dinner treat was invented in 1916 at the george jung noodle factory in los angeles
2,what u s  vice president killed alexander hamilton in a duel
3,what  s the fahrenheit equivalent of zero degrees centigrade
3,how many muscles does an oyster have
1,what card game derived its name from biritch   or russian whist
2,who wrote    much ado about nothing
1,what is the collective noun for geese
0,what personality traits are capricorns said to have
4,where can i get information concerning child custody files for the state of utah
1,what was john f  kennedy  s 1960 campaign song
2,what louisiana senator won a seat that had been held by his father and mother
1,what hymn did john steinbeck get his title the grapes of wrath from
1,what invention does the principle of conservation of energy make impossible
1,what  s the highest ranking suit in bridge
2,who won oscars for her roles in gone with the wind and a streetcar named desire
2,what writer is famous for physically putting himself into the center of his subject matter
2,who  s the lead singer of the led zeppelin band
2,in dana  s    two years before the mast      what seafarers lived in an abandoned oven on the beach at san diego
2,who plays the cop in the movie    kindergarten cop
